game,seed,logdir,run_completed,is_partial_run,metric_source_file,metric_source_type,metric_name,raw_step_key,raw_step_value,x_axis_name,x_axis_value,agent_actions,environment_steps,frames,action_repeat,eval_return_mean,eval_return_std,eval_return_min,eval_return_max,eval_episodes,train_return_mean_if_present,timestamp,wall_clock_time_if_present,raw_json_excerpt_or_compact_record,parse_status,parse_warning
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,43496,frames,43496.0,10874.0,43496.0,43496.0,4,0.0,,0.0,0.0,1,,,,"{""episode/length"": 129.0, ""episode/score"": 0.0, ""step"": 43496}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,44012,frames,44012.0,11003.0,44012.0,44012.0,4,0.0,,0.0,0.0,1,,,,"{""episode/length"": 129.0, ""episode/score"": 0.0, ""step"": 44012}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,train/ret,step,47080,frames,47080.0,11770.0,47080.0,47080.0,4,,,,,,0.17345925563951012,,,"{""replay/replay_ratio"": 259.85595567867034, ""step"": 47080, ""train/opt/updates"": 2219.5, ""train/ret"": 0.17345925563951012, ""train/rew"": 0.006218736506781712}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,train/rew,step,47080,frames,47080.0,11770.0,47080.0,47080.0,4,,,,,,0.17345925563951012,,,"{""replay/replay_ratio"": 259.85595567867034, ""step"": 47080, ""train/opt/updates"": 2219.5, ""train/ret"": 0.17345925563951012, ""train/rew"": 0.006218736506781712}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,47376,frames,47376.0,11844.0,47376.0,47376.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 841.0, ""episode/score"": 2.0, ""step"": 47376}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,48428,frames,48428.0,12107.0,48428.0,48428.0,4,0.0,,0.0,0.0,1,,,,"{""episode/length"": 263.0, ""episode/score"": 0.0, ""step"": 48428}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,51992,frames,51992.0,12998.0,51992.0,51992.0,4,3.0,,3.0,3.0,1,,,,"{""episode/length"": 891.0, ""episode/score"": 3.0, ""step"": 51992}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,53244,frames,53244.0,13311.0,53244.0,53244.0,4,0.0,,0.0,0.0,1,,,,"{""episode/length"": 313.0, ""episode/score"": 0.0, ""step"": 53244}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,54784,frames,54784.0,13696.0,54784.0,54784.0,4,4.0,,4.0,4.0,1,,,,"{""episode/length"": 385.0, ""episode/score"": 4.0, ""step"": 54784}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,55764,frames,55764.0,13941.0,55764.0,55764.0,4,0.0,,0.0,0.0,1,,,,"{""episode/length"": 245.0, ""episode/score"": 0.0, ""step"": 55764}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,56660,frames,56660.0,14165.0,56660.0,56660.0,4,0.0,,0.0,0.0,1,,,,"{""episode/length"": 224.0, ""episode/score"": 0.0, ""step"": 56660}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,57912,frames,57912.0,14478.0,57912.0,57912.0,4,4.0,,4.0,4.0,1,,,,"{""episode/length"": 313.0, ""episode/score"": 4.0, ""step"": 57912}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,58804,frames,58804.0,14701.0,58804.0,58804.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 223.0, ""episode/score"": 2.0, ""step"": 58804}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,59592,frames,59592.0,14898.0,59592.0,59592.0,4,1.0,,1.0,1.0,1,,,,"{""episode/length"": 197.0, ""episode/score"": 1.0, ""step"": 59592}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,60472,frames,60472.0,15118.0,60472.0,60472.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 220.0, ""episode/score"": 2.0, ""step"": 60472}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,train/ret,step,61240,frames,61240.0,15310.0,61240.0,61240.0,4,,,,,,0.22681791081308983,,,"{""replay/replay_ratio"": 260.0, ""step"": 61240, ""train/opt/updates"": 3113.0, ""train/ret"": 0.22681791081308983, ""train/rew"": 0.00367567548159994}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,train/rew,step,61240,frames,61240.0,15310.0,61240.0,61240.0,4,,,,,,0.22681791081308983,,,"{""replay/replay_ratio"": 260.0, ""step"": 61240, ""train/opt/updates"": 3113.0, ""train/ret"": 0.22681791081308983, ""train/rew"": 0.00367567548159994}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,61284,frames,61284.0,15321.0,61284.0,61284.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 203.0, ""episode/score"": 2.0, ""step"": 61284}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,62596,frames,62596.0,15649.0,62596.0,62596.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 328.0, ""episode/score"": 2.0, ""step"": 62596}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,63400,frames,63400.0,15850.0,63400.0,63400.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 201.0, ""episode/score"": 2.0, ""step"": 63400}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,64084,frames,64084.0,16021.0,64084.0,64084.0,4,1.0,,1.0,1.0,1,,,,"{""episode/length"": 171.0, ""episode/score"": 1.0, ""step"": 64084}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,64736,frames,64736.0,16184.0,64736.0,64736.0,4,1.0,,1.0,1.0,1,,,,"{""episode/length"": 163.0, ""episode/score"": 1.0, ""step"": 64736}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,67396,frames,67396.0,16849.0,67396.0,67396.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 665.0, ""episode/score"": 2.0, ""step"": 67396}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,68284,frames,68284.0,17071.0,68284.0,68284.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 222.0, ""episode/score"": 2.0, ""step"": 68284}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,69092,frames,69092.0,17273.0,69092.0,69092.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 202.0, ""episode/score"": 2.0, ""step"": 69092}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,69900,frames,69900.0,17475.0,69900.0,69900.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 202.0, ""episode/score"": 2.0, ""step"": 69900}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,72780,frames,72780.0,18195.0,72780.0,72780.0,4,5.0,,5.0,5.0,1,,,,"{""episode/length"": 720.0, ""episode/score"": 5.0, ""step"": 72780}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,train/ret,step,75200,frames,75200.0,18800.0,75200.0,75200.0,4,,,,,,0.30771867062934893,,,"{""replay/replay_ratio"": 260.1489971346705, ""step"": 75200, ""train/opt/updates"": 3992.0, ""train/ret"": 0.30771867062934893, ""train/rew"": 0.0034085515905080952}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,train/rew,step,75200,frames,75200.0,18800.0,75200.0,75200.0,4,,,,,,0.30771867062934893,,,"{""replay/replay_ratio"": 260.1489971346705, ""step"": 75200, ""train/opt/updates"": 3992.0, ""train/ret"": 0.30771867062934893, ""train/rew"": 0.0034085515905080952}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,76004,frames,76004.0,19001.0,76004.0,76004.0,4,3.0,,3.0,3.0,1,,,,"{""episode/length"": 806.0, ""episode/score"": 3.0, ""step"": 76004}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,77260,frames,77260.0,19315.0,77260.0,77260.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 314.0, ""episode/score"": 2.0, ""step"": 77260}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,78140,frames,78140.0,19535.0,78140.0,78140.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 220.0, ""episode/score"": 2.0, ""step"": 78140}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,79448,frames,79448.0,19862.0,79448.0,79448.0,4,4.0,,4.0,4.0,1,,,,"{""episode/length"": 327.0, ""episode/score"": 4.0, ""step"": 79448}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,83644,frames,83644.0,20911.0,83644.0,83644.0,4,5.0,,5.0,5.0,1,,,,"{""episode/length"": 1049.0, ""episode/score"": 5.0, ""step"": 83644}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,85920,frames,85920.0,21480.0,85920.0,85920.0,4,5.0,,5.0,5.0,1,,,,"{""episode/length"": 569.0, ""episode/score"": 5.0, ""step"": 85920}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,86732,frames,86732.0,21683.0,86732.0,86732.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 203.0, ""episode/score"": 2.0, ""step"": 86732}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,87560,frames,87560.0,21890.0,87560.0,87560.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 207.0, ""episode/score"": 2.0, ""step"": 87560}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,train/ret,step,89560,frames,89560.0,22390.0,89560.0,89560.0,4,,,,,,0.34234101159151314,,,"{""replay/replay_ratio"": 259.85515320334264, ""step"": 89560, ""train/opt/updates"": 4877.0, ""train/ret"": 0.34234101159151314, ""train/rew"": 0.0032479255187658463}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,train/rew,step,89560,frames,89560.0,22390.0,89560.0,89560.0,4,,,,,,0.34234101159151314,,,"{""replay/replay_ratio"": 259.85515320334264, ""step"": 89560, ""train/opt/updates"": 4877.0, ""train/ret"": 0.34234101159151314, ""train/rew"": 0.0032479255187658463}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,90120,frames,90120.0,22530.0,90120.0,90120.0,4,4.0,,4.0,4.0,1,,,,"{""episode/length"": 640.0, ""episode/score"": 4.0, ""step"": 90120}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,91644,frames,91644.0,22911.0,91644.0,91644.0,4,5.0,,5.0,5.0,1,,,,"{""episode/length"": 381.0, ""episode/score"": 5.0, ""step"": 91644}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,92760,frames,92760.0,23190.0,92760.0,92760.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 279.0, ""episode/score"": 2.0, ""step"": 92760}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,94860,frames,94860.0,23715.0,94860.0,94860.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 525.0, ""episode/score"": 2.0, ""step"": 94860}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,96204,frames,96204.0,24051.0,96204.0,96204.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 336.0, ""episode/score"": 2.0, ""step"": 96204}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,98044,frames,98044.0,24511.0,98044.0,98044.0,4,3.0,,3.0,3.0,1,,,,"{""episode/length"": 460.0, ""episode/score"": 3.0, ""step"": 98044}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,4,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_4/metrics.jsonl,metrics_jsonl,episode/score,step,98924,frames,98924.0,24731.0,98924.0,98924.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 220.0, ""episode/score"": 2.0, ""step"": 98924}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
